burst_mb,cpu_c,cpu_pct,gpu_c,mbps,t,tj_c
4,57.312,100.0,56.562,235.70552948507319,1.3359409340000639,57.312
4,57.343,100.0,56.281,305.67547343127484,1.3508833609998874,57.343
4,57.625,100.0,56.375,265.70028202794254,1.3678595820001647,57.625
4,57.593,100.0,56.312,282.492651946029,1.3839108440001837,57.593
4,57.25,100.0,56.562,234.09693410851636,1.4030938860000788,57.25
4,57.25,87.5,56.281,313.0292060311939,1.4176909910001996,57.25
4,57.156,100.0,56.406,245.5332030861889,1.435846352000226,57.156
4,57.187,83.3,56.437,302.1179425013996,1.4508759509999436,57.187
4,57.406,100.0,56.625,227.76975699820292,1.4704168279999976,57.406
4,57.062,100.0,56.375,222.5014694428456,1.4903953520001778,57.062
4,57.187,100.0,56.187,304.5992312309123,1.5054045649999352,57.187
4,57.187,100.0,56.375,308.4994333594636,1.5200866959999075,57.187
4,57.312,100.0,56.656,235.31535779356426,1.5391332859999238,57.312
4,57.25,100.0,56.562,270.49839361127306,1.5558262009999453,57.25
4,57.125,100.0,56.187,194.71717755043377,1.5809335280000596,57.125
4,57.156,100.0,56.281,160.26077589730986,1.6095798470000773,57.156
4,57.187,100.0,56.312,305.4083579611172,1.6244581450000624,57.187
4,57.093,100.0,56.312,304.3318727109175,1.641216278000229,57.437
4,57.406,100.0,56.281,298.7021995377902,1.6565097880002213,57.406
4,57.0,100.0,56.875,180.52276447145152,1.6809442620001391,57.0
4,57.218,100.0,56.312,216.35174655448068,1.7014891070002705,57.218
4,56.968,100.0,56.281,198.23440488288657,1.7238339780001297,57.156
4,57.468,100.0,56.281,232.45076795987887,1.7454267289999734,57.468
4,57.437,100.0,56.75,231.56124345069077,1.7647915050001757,57.437
4,57.468,100.0,56.625,191.72923394577674,1.787873263000165,57.468
4,57.125,100.0,56.312,234.59010224992934,1.8069608139999218,57.125
4,57.187,100.0,56.468,169.05979377783416,1.8329861219999657,57.187
4,57.218,100.0,56.687,163.63617707803803,1.859859009000047,57.218
4,57.468,100.0,56.312,200.34243941554504,1.8819380160002765,57.468
4,57.343,100.0,56.218,202.55524675379127,1.9038460090000626,57.343
4,56.937,100.0,56.781,192.58905461919468,1.9267975230000047,56.937
4,57.0,100.0,56.343,150.451902302479,1.9558480470000177,57.0
4,57.156,100.0,56.343,191.80695210775167,1.9789752470001076,56.937
4,56.968,100.0,56.468,186.40015657698567,2.005821445000038,57.0
4,57.312,100.0,56.312,171.92515657374875,2.039855231000274,57.312
4,57.187,100.0,56.312,188.98462594948458,2.0632369670001935,57.187
4,57.062,100.0,56.843,191.23464705641578,2.086274499999945,57.062
4,57.187,100.0,56.656,205.77509058591633,2.107834450000155,57.187
4,57.125,100.0,56.562,178.11638293083928,2.1326778000002378,57.125
4,57.406,100.0,56.843,232.8707883470333,2.15186708300007,57.406
4,57.062,100.0,56.656,178.11614088778472,2.1765844130000005,57.062
4,56.937,100.0,56.375,161.19699889509033,2.2038442240000222,56.937
4,57.156,100.0,56.843,222.85595723030718,2.2238834540003154,57.156
4,57.125,100.0,56.687,187.8327671526063,2.2499469710000994,57.125
4,57.125,100.0,56.593,170.0273965881218,2.2758920840001338,57.125
4,57.406,100.0,56.437,192.10889082017505,2.298917201000222,57.406
4,57.125,100.0,56.406,190.04261557540158,2.3224243160002516,57.125
4,57.093,94.1,56.625,164.59521557244486,2.3490969409999707,57.093
4,57.25,100.0,56.281,235.99836106992348,2.3681081700001414,57.25
4,57.125,100.0,56.437,158.33999232861365,2.3958609890000844,57.125
4,57.156,100.0,56.562,173.25762102920032,2.4214407459999165,57.25
4,57.25,100.0,56.875,145.27451307943087,2.4582036440001502,57.125
4,57.187,100.0,56.343,163.7085279840312,2.488532768999903,57.187
4,57.062,100.0,56.562,296.2433500186977,2.503896425000221,57.062
4,57.25,100.0,56.218,233.58045363988927,2.525633117000325,57.25
4,57.593,100.0,56.656,147.49476807886225,2.5598835179998787,57.593
4,57.5,100.0,56.531,283.74633562948816,2.5758574350002164,57.5
4,57.156,100.0,56.25,187.24724402543708,2.5995126830002846,57.312
4,57.156,100.0,56.375,206.57259052691012,2.623895794999953,57.156
4,57.187,100.0,56.406,316.34902066418994,2.6383436139999503,57.187
4,57.218,100.0,56.5,222.03370781916516,2.6584627820002424,57.218
4,57.437,100.0,56.218,233.02936890924906,2.6776368959999672,57.437
4,57.218,100.0,56.343,218.00963830242932,2.698332338,57.218
4,57.437,100.0,56.656,227.87193308705102,2.7182604280001215,57.437
4,57.093,100.0,56.531,183.6913683139836,2.74230135300013,57.093
4,57.25,100.0,56.218,236.15910384663906,2.7612581160001355,57.25
4,57.093,100.0,56.656,195.9842952927607,2.7838772360000803,57.093
4,57.031,100.0,56.562,305.60919074833004,2.7993998090000787,57.031
4,57.25,91.7,56.218,228.7396730314133,2.8208057380002174,57.25
4,57.625,100.0,56.187,287.0995349291081,2.8366099849999955,57.625
4,57.531,81.8,56.75,286.22865664101147,2.852403448000132,57.531
4,57.218,100.0,56.343,263.5249696700273,2.8694047879998834,57.218
4,57.187,90.9,56.25,303.9416138129939,2.8844252660001075,57.187
4,57.093,100.0,56.218,299.4843444731993,2.90095311999994,57.093
4,57.375,100.0,56.375,203.36421685457486,2.922919098999955,57.375
4,57.25,100.0,56.343,302.9006448084849,2.938370918000146,57.25
4,57.281,90.9,56.218,336.8374254079849,2.9519956720000664,57.281
4,57.25,87.5,56.5,338.27621162018215,2.965577160000066,57.656
4,57.25,100.0,56.468,332.3305243178968,2.979239289999896,57.531
4,57.5,90.0,56.343,241.41767404756268,2.997679077000157,57.5
4,57.312,100.0,56.25,314.91322119035226,3.0121215520002806,57.312
4,57.437,100.0,56.281,193.98287820615283,3.034936934000143,57.437
4,57.062,91.7,56.5,233.8534345948837,3.0557851809999192,57.062
4,57.125,100.0,56.406,299.20473236491995,3.070972928000174,57.125
4,57.312,100.0,56.718,219.18760037766683,3.091299878999962,57.312
4,57.343,100.0,56.25,233.06251735052152,3.1104304390000834,57.687
4,57.312,100.0,56.406,208.5198080721958,3.1317784140001095,57.312
4,57.312,100.0,56.468,279.74803691969106,3.1479167840002447,57.312
4,57.218,100.0,56.781,258.4827852109803,3.165381787000115,57.468
4,57.437,100.0,56.218,241.99357326941674,3.183889639999961,57.437
4,57.281,100.0,56.5,327.92291915643915,3.197887332999926,57.281
4,57.25,100.0,56.187,236.45862296614658,3.2168055669999376,57.25
4,57.437,100.0,56.75,309.3878312090085,3.231533172000127,57.437
4,57.312,100.0,56.687,248.80563857115294,3.250613139000052,57.312
4,57.343,100.0,56.718,65.59193044369256,3.3157471150002493,57.343
4,57.375,100.0,56.437,77.01414482457405,3.3715311609998935,57.375
4,57.531,100.0,56.75,244.74185952312465,3.3900261170001613,57.531
4,57.531,100.0,56.656,176.92741785377692,3.4149415340002633,57.531
4,57.437,100.0,56.5,317.11288211710547,3.4293617690000247,57.437
4,57.468,100.0,56.5,250.8388798199289,3.4478491089998897,57.468
4,57.25,100.0,56.343,294.39222064083475,3.4632452460000422,57.25
4,57.125,100.0,56.375,316.33909515163566,3.4776303120002012,57.125
4,57.437,100.0,56.312,315.9608634654469,3.4920566270002382,57.437
4,57.25,100.0,56.187,239.56176967037257,3.5106817310002043,57.25
4,57.218,100.0,56.281,296.9352962297814,3.525974986000165,57.218
4,57.125,100.0,56.187,322.0743463261271,3.540152012999897,57.125
4,57.312,100.0,56.281,226.204050174107,3.5598682879999615,57.312
4,57.437,100.0,56.218,302.33467046250814,3.5749129910000192,57.437
4,57.5,100.0,56.406,315.2821454104413,3.5893787630002407,57.5
4,57.375,100.0,56.343,302.7872673701145,3.604417929000192,57.375
4,57.343,100.0,56.343,295.35480145405523,3.6197263200001544,57.343
4,57.25,100.0,56.343,296.1610174506069,3.635070679999899,57.25
4,57.531,90.0,56.562,249.75432779501295,3.652941680999902,57.531
4,57.25,100.0,56.562,305.29240692721254,3.669898699999976,57.25
4,57.093,83.3,56.437,308.0339553095866,3.684889769000165,57.093
4,57.187,100.0,56.718,308.9233564021193,3.6997169599999324,57.187
4,57.031,100.0,56.656,313.1510862478866,3.7141827969999213,57.031
4,57.125,100.0,56.218,111.27850611942054,3.753958109999985,57.125
4,57.156,92.9,56.375,217.34732975306625,3.7774424409999483,57.156
4,57.437,91.7,56.562,243.57748861370405,3.7958477299998776,57.437
4,57.468,100.0,56.25,326.03857407811614,3.8098671520001517,57.468
4,57.312,91.7,56.406,261.8146698711925,3.826899758000309,57.312
4,57.187,100.0,56.218,251.75673730515885,3.8449134510001386,57.187
4,57.312,100.0,56.312,208.43225776648143,3.8677710100000695,57.312
4,57.25,100.0,56.25,317.3563003793089,3.882171243999892,57.25
4,57.25,100.0,56.281,238.90762082003016,3.9009375690002344,57.25
4,57.125,100.0,56.156,204.55313792424647,3.9227103250000255,57.125
4,57.312,100.0,56.593,200.30937293012738,3.944811540000046,57.437
4,57.281,100.0,56.281,246.91345233896368,3.9725689669999156,57.125
4,57.312,100.0,56.218,190.06989841880582,3.9959007820002626,57.312
4,57.156,100.0,56.312,205.80967331609466,4.017475579999882,57.156
4,57.125,100.0,56.281,266.62672853005955,4.034400693999942,57.25
4,57.125,100.0,56.218,333.5780773791077,4.048164108000037,57.25
4,57.25,100.0,56.437,252.1301317980146,4.068228458000249,57.25
4,57.468,100.0,56.312,264.7727967163221,4.085177380999994,57.468
4,57.218,100.0,56.625,234.7964371766453,4.104228867000074,57.218
4,57.156,100.0,56.343,272.4030920285836,4.120769521000057,57.156
4,57.312,100.0,56.406,217.69786504993502,4.1438581920001525,57.312
4,57.156,100.0,56.218,234.31413001991814,4.162909518000106,57.156
4,57.281,100.0,56.656,322.0917583156222,4.177103889000136,57.281
4,57.343,100.0,56.281,196.29248436748392,4.199687584000003,57.343
4,57.593,100.0,56.437,218.4030665044446,4.2201323300000695,57.593
4,57.218,100.0,56.406,212.31817840296515,4.241068228000131,57.218
4,57.25,100.0,56.687,202.85432198229813,4.2628906499999175,57.25
4,57.218,100.0,56.562,289.83007196765567,4.27853882799991,57.218
4,57.125,100.0,56.5,338.3329958775961,4.292136188000313,57.125
4,57.312,100.0,56.375,241.41012896066306,4.3106530009999915,57.312
4,57.218,100.0,56.656,261.8680401854842,4.327848140000242,57.218
4,57.25,100.0,56.562,312.69760716642605,4.342446461000236,57.25
4,57.375,100.0,56.281,204.93213519577236,4.364270675000171,57.375
4,57.5,100.0,56.468,315.5751534721693,4.378697726000155,57.25
4,57.218,100.0,56.25,330.7396518519218,4.396056518000023,57.218
4,57.406,100.0,56.281,240.25250690295104,4.414744056000018,57.406
4,57.312,100.0,56.25,250.59956709244221,4.432746997000322,57.312
4,57.312,100.0,56.375,192.20327161799665,4.45581419500013,57.312
4,57.625,100.0,56.75,206.12784376752077,4.4785962949999885,57.625
4,57.531,100.0,56.625,315.7157779430906,4.493127669999922,57.531
4,57.25,100.0,56.531,254.7975032151261,4.510786919000111,57.25
4,57.25,100.0,56.218,228.97703435269705,4.5302726270001585,57.25
4,57.468,100.0,56.25,287.44584567783113,4.54604263300007,57.468
4,57.343,100.0,56.312,139.6534421698256,4.582766361000267,57.343
4,57.593,100.0,56.5,265.2078300338589,4.599850424000124,57.593
4,57.312,100.0,56.562,301.81254295538145,4.614931864000027,57.312
4,57.406,100.0,56.218,237.47269460452932,4.633764622999934,57.531
4,57.531,91.7,56.562,314.6848907642969,4.652868877999936,57.531
4,57.343,100.0,56.5,165.35335133554025,4.679298903000017,57.343
4,57.5,100.0,56.187,206.81020936923434,4.70389421300024,57.5
4,57.343,100.0,56.312,261.51482801338534,4.721156810000139,57.343
4,57.593,100.0,56.25,253.95770512064703,4.739775163000104,57.593
4,57.5,100.0,56.281,288.1434935767572,4.7555053270002645,57.5
4,57.406,100.0,56.312,172.15978997420126,4.781023419000121,57.406
4,57.218,100.0,56.343,177.04548375632302,4.805844336000064,57.218
4,57.343,100.0,56.562,250.00922415926894,4.82383322800024,57.343
4,57.156,100.0,56.187,236.38527398346721,4.842717092999919,57.156
4,57.281,100.0,56.375,236.47739397320373,4.862906791000114,57.281
4,57.468,100.0,56.593,211.8090061602725,4.88382803200011,57.468
4,57.468,100.0,56.281,325.2941201030738,4.897910976000276,57.468
4,57.531,100.0,56.437,236.74135651536247,4.916783545000271,57.531
4,57.5,100.0,56.375,336.43193510860647,4.930239877000076,57.5
4,57.281,100.0,56.687,226.19741385694272,4.950082939999902,57.281
4,57.437,100.0,56.562,278.5559785548694,4.96641721900005,57.437
4,57.343,100.0,56.437,205.74666572691476,4.990101749000132,57.343
4,57.25,100.0,56.25,203.60842345734574,5.01192215500032,57.25
4,57.312,100.0,56.687,305.00679562699526,5.026857381999889,57.312
4,57.343,100.0,56.562,311.37827683563637,5.041619067000283,57.593
4,57.5,100.0,56.562,313.81391166139565,5.056128617000013,57.5
4,57.281,100.0,56.25,212.18652585691902,5.077103460000217,57.281
4,57.218,100.0,56.25,305.9458907491388,5.091906043000108,57.218
4,57.531,100.0,56.593,176.8753692529109,5.117602860000261,57.531
4,57.406,100.0,56.468,325.32076365323337,5.131747918000201,57.406
4,57.718,100.0,56.437,287.0838142562642,5.147504387000026,57.718
4,57.281,100.0,56.187,218.38523581126324,5.167865131000326,57.281
4,57.375,100.0,56.687,309.5179006673915,5.18256422200011,57.375
16,57.562,99.9,56.687,640.0858513205163,0.0065657770001052995,57.562
16,57.406,100.0,56.625,495.729225242524,0.017054013999768358,57.406
16,57.656,100.0,56.562,843.4874976183482,0.02326048399982028,57.656
16,57.562,100.0,56.312,128.78979650926354,0.05933718300002511,57.562
16,57.5,100.0,56.437,837.1570180679307,0.06548864299975321,57.5
16,57.968,100.0,56.718,819.5479877493011,0.07595591900008003,57.968
16,57.5,100.0,56.625,779.8407373423962,0.08245158199997604,57.5
16,57.531,100.0,56.281,117.70776559796498,0.11914833299988459,57.531
16,57.718,100.0,56.437,771.863510388307,0.12575699099988924,57.718
16,57.375,100.0,56.25,859.4159673144404,0.13570777199993245,57.375
16,57.625,100.0,56.843,767.8210729405213,0.14229524499978652,57.625
16,57.687,100.0,56.562,140.2638072670266,0.17329744700009542,57.406
16,57.406,100.0,56.562,695.0398235518733,0.1805292929998359,57.375
16,57.5,100.0,56.562,795.3868630123683,0.18691586399972948,57.5
16,57.656,100.0,56.5,751.0318329057849,0.19640982999999324,57.656
16,57.75,100.0,56.437,124.29205116210788,0.23119653599997037,57.75
16,57.531,100.0,56.281,839.5057083183759,0.23734025199973985,57.531
16,57.656,100.0,56.5,793.9607326814929,0.24380682499986506,57.656
16,57.375,100.0,56.312,773.3390318215577,0.25211745800015706,57.375
16,57.437,100.0,56.156,110.0080071310401,0.2913401129999329,57.437
16,57.531,100.0,56.375,778.6731064639085,0.29790611399994305,57.531
16,57.531,100.0,56.312,880.2523794977536,0.3038736319999771,57.531
16,57.562,100.0,56.718,394.2115072434283,0.3156950309999047,57.562
16,57.843,100.0,56.562,138.1323365353871,0.3472008009998717,57.843
16,57.468,100.0,56.343,856.904465984473,0.35328051499982394,57.468
16,57.75,100.0,56.531,793.2495835893226,0.3641964459998235,57.75
16,57.437,100.0,56.437,781.4028424597891,0.37069614099982573,57.437
16,57.625,100.0,56.375,132.6926499748972,0.4034316779998335,57.625
16,57.406,100.0,56.406,756.1270425284408,0.4100682089997463,57.406
16,57.656,100.0,56.375,861.6137797401723,0.41850175699983083,57.656
16,57.468,100.0,56.343,840.3938464276042,0.42462908800007426,57.468
16,57.5,100.0,56.843,134.53023851497204,0.4569419869999365,57.5
16,57.437,100.0,56.5,706.3328405166994,0.4642287149999902,57.437
16,57.406,100.0,56.656,814.834903976039,0.47601052999971216,57.843
16,57.437,100.0,56.593,809.2704726120561,0.48808832199983954,57.437
16,57.437,100.0,56.187,150.79584703545453,0.5170182980000391,57.437
16,57.656,100.0,56.312,857.5325420605199,0.5234430780001276,57.656
16,57.343,100.0,56.781,870.7435993506423,0.529400515999896,57.562
16,57.375,100.0,56.75,826.0665165552393,0.5398515679999036,57.375
16,57.312,100.0,56.562,132.18359380043555,0.5727078449999681,57.312
16,57.343,100.0,56.343,465.83512495841904,0.5829060890000619,57.343
16,57.406,100.0,56.468,870.0270842518953,0.5888745029997153,57.406
16,57.312,100.0,56.406,827.2395729747511,0.5950481710001441,57.312
16,57.5,100.0,56.656,114.9254076094943,0.632633622999947,57.5
16,57.687,100.0,56.343,828.4945109537164,0.6388906540000789,57.687
16,57.437,100.0,56.312,828.8402867416698,0.6479188449998219,57.687
16,57.343,100.0,56.562,874.5375597673137,0.6575166220000028,57.562
16,57.5,100.0,56.468,146.1010497333826,0.693162650999966,57.5
16,57.375,100.0,56.718,445.20170186810935,0.7077358189999359,57.156
16,57.343,100.0,56.406,820.3017998613894,0.7199274710001191,57.406
16,57.406,100.0,56.625,872.8312163959584,0.7316368349997902,57.312
16,57.343,100.0,56.531,147.02818302155777,0.7612081749998652,57.343
16,57.25,100.0,56.437,314.9056789125368,0.7757015960000899,57.25
16,57.531,100.0,56.468,874.4443907096141,0.7817043790000753,57.531
16,57.375,100.0,56.406,835.0715791554846,0.7920308200000363,57.375
16,57.343,100.0,56.218,110.33128684526523,0.831185473000005,57.343
16,57.562,100.0,56.5,874.2750599070592,0.8371276459997716,57.562
16,57.281,100.0,56.468,860.143679081838,0.8431835500000489,57.281
16,57.531,100.0,56.468,882.5284860190577,0.8515931619999719,57.531
16,57.468,100.0,56.312,137.68525966950688,0.8831735899998421,57.468
16,57.718,100.0,56.562,884.8699679179167,0.8890856819998589,57.718
16,57.375,100.0,56.531,862.140844360652,0.8950764969999909,57.375
16,57.75,100.0,56.531,901.7828808212662,0.9008507280000231,57.75
16,57.437,100.0,56.343,142.00490914203277,0.934955940999771,57.437
16,57.656,100.0,56.625,889.4034643060951,0.9408469119998699,57.656
16,57.437,100.0,56.406,857.0725635664373,0.951785691999703,57.437
16,57.562,100.0,56.343,912.6079156113411,0.9574850409999272,57.562
16,57.406,100.0,56.468,120.29085332802306,0.9934793060001539,57.406
16,57.531,100.0,56.843,870.6801545471282,0.9995103139999628,57.531
16,57.468,100.0,56.75,886.3359679474964,1.005413286000021,57.468
16,57.875,100.0,56.687,473.988730651161,1.0153713619997689,57.875
16,57.656,100.0,56.437,136.25520328638714,1.047318586000074,57.656
16,57.406,100.0,56.343,879.838947036224,1.0532107409999298,57.406
16,57.312,100.0,56.312,415.5198183368938,1.0666378880000593,57.312
16,57.593,100.0,56.812,767.1829015494774,1.073277011999835,57.593
16,57.531,100.0,56.656,144.8042534424325,1.103405809999913,57.531
16,57.375,100.0,56.343,764.0745576215485,1.1100527730000067,57.375
16,57.531,100.0,56.437,870.9576808081307,1.116042564000054,57.531
16,57.25,100.0,56.25,781.3610643986509,1.1225182889997996,57.25
16,57.343,100.0,56.343,143.59144655573178,1.1528512219997538,57.531
16,57.531,100.0,56.437,731.1034608946801,1.1597699700000703,57.781
16,57.781,100.0,56.718,831.3426360284989,1.1658046899997316,57.375
16,57.75,100.0,56.406,817.3145893401495,1.1760004379998463,57.75
16,57.531,100.0,56.25,150.23754007172866,1.2050251050000043,57.531
16,57.343,100.0,56.562,790.7274788241504,1.2115489929997239,57.343
16,57.656,100.0,56.5,891.7636057735974,1.2173549369999819,57.656
16,57.312,100.0,56.25,852.2075635109484,1.2235083810001015,57.312
16,57.375,94.4,56.656,137.4478852534383,1.255072168999959,57.375
16,57.5,100.0,56.562,856.7980383279931,1.261108552999758,57.5
16,57.5,100.0,56.218,886.018421676517,1.266940257999977,57.5
16,57.656,100.0,56.281,871.032923652578,1.2728718710000066,57.656
16,57.468,100.0,56.468,98.18616892717014,1.3167552179997983,57.468
16,57.781,100.0,56.687,846.9158163168365,1.3228604040000391,57.781
16,57.437,100.0,56.437,908.5464981355094,1.3285785379998742,57.687
16,57.468,100.0,56.312,846.609477947608,1.3397725579998223,57.468
16,57.343,100.0,56.281,138.6419822049863,1.3711829009998837,57.343
16,57.562,100.0,56.531,870.9347126302658,1.3771588029999293,57.562
16,57.343,100.0,56.468,888.8365222967275,1.383013932999802,57.343
16,57.562,100.0,56.812,885.2765580999485,1.3888737990000664,57.562
16,57.75,95.5,56.593,117.8341175450054,1.4255748069999754,57.75
16,57.468,100.0,56.343,819.7068734153064,1.4318284129999483,57.468
16,57.75,100.0,56.281,885.4557856179746,1.4376538470000924,57.75
16,57.281,100.0,56.562,844.5473059077395,1.4436362129999907,57.281
16,57.468,95.0,56.406,133.35785362941013,1.4761570870000469,57.468
16,57.625,100.0,56.343,801.4323083475049,1.482581194999966,57.625
16,57.343,100.0,56.375,875.536681362103,1.4884829190000346,57.625
16,57.625,100.0,56.25,866.8793819201735,1.4969064829997478,57.625
16,57.312,100.0,56.312,133.9750937465098,1.5293654669999341,57.312
16,57.406,100.0,56.406,865.1684976104889,1.535440763999759,57.406
16,57.312,100.0,56.718,890.3640887586994,1.541331160000027,57.312
16,57.406,100.0,56.718,851.3993583769458,1.5519058959998802,57.406
16,57.687,100.0,56.531,124.1707672516135,1.586815421999745,57.687
16,57.656,100.0,56.281,458.9065009031111,1.5971655749999627,57.656
16,57.343,100.0,56.281,751.3288815415859,1.604234760000054,57.343
16,57.5,100.0,56.5,812.068390028047,1.610524623999936,57.5
16,57.25,100.0,56.375,117.08757258817872,1.6480920270000752,57.25
16,57.468,100.0,56.312,748.484179549581,1.65494952500012,57.468
16,57.343,100.0,56.312,538.5692405226587,1.663786638000147,57.343
16,57.343,100.0,56.187,777.435324065274,1.6702306189999945,57.281
16,57.468,94.1,56.75,136.70143783265044,1.7019192419998035,57.468
16,57.187,100.0,56.375,755.9353020660325,1.7086763530001008,57.187
16,57.562,100.0,56.312,689.2575800834128,1.7157540819998758,57.562
16,57.25,66.7,56.343,842.1813526602513,1.7217654089999996,57.25
16,57.343,95.5,56.437,128.53467333129032,1.7554188310000427,57.343
16,57.218,100.0,56.437,676.0847440037063,1.7650115209999058,57.218
16,57.343,100.0,56.812,745.6356190027658,1.7717331099997864,57.343
16,57.25,100.0,56.687,861.0307930513114,1.7776316340000449,57.25
16,57.343,100.0,56.562,134.1536304690373,1.8098572989997592,57.343
16,57.312,100.0,56.187,438.4316781820806,1.8205636550001145,57.312
16,57.375,100.0,56.531,760.9384226971811,1.8272093380001024,57.375
16,57.812,100.0,56.468,860.1041688130601,1.8331299749997925,57.812
16,57.406,100.0,56.281,130.50054626487915,1.8663730479997866,57.406
16,57.593,100.0,56.312,707.438410173418,1.8735123789997488,57.593
16,57.375,100.0,56.343,653.4865357981621,1.8810101849999228,57.656
16,57.281,100.0,56.562,530.0596204238352,1.8943116320001536,57.281
16,57.218,100.0,56.468,148.64089905596398,1.9236360849999983,57.218
16,57.562,100.0,56.343,853.912197982177,1.9296741650000513,57.281
16,57.5,100.0,56.718,801.417607696203,1.9399995169997055,57.5
16,57.25,100.0,56.687,815.412789848004,1.9519134319998557,57.25
16,57.343,100.0,56.437,136.4288000944032,1.9838949929999217,57.343
16,57.625,100.0,56.375,834.8270825474112,1.99022789799983,57.625
16,57.343,100.0,56.5,727.7623467969788,1.9970651399999042,57.343
16,57.25,100.0,56.406,437.0195178453042,2.0091852049999943,57.25
16,57.562,100.0,56.562,121.03522227542905,2.0495620409997173,57.312
16,57.5,100.0,56.218,680.2216771961814,2.057011909999801,57.5
16,57.343,100.0,56.187,854.50786445222,2.0678722869997728,57.343
