burst_mb,cpu_c,cpu_pct,gpu_c,mbps,t,tj_c
16,56.781,100.0,55.625,603.2425749756683,54.35099919300001,56.781
16,56.531,100.0,55.562,772.3323963066554,54.35937313600016,56.531
16,56.75,100.0,56.062,770.6930037823571,54.3659095070002,56.75
16,56.625,90.4,55.968,48.003571005387734,54.455164186000275,56.625
16,56.593,100.0,55.625,801.3545234257693,54.461601609000354,56.593
16,56.75,100.0,55.593,837.035059158277,54.4677409410001,56.75
16,56.437,100.0,55.562,828.7886967160239,54.47392049900009,56.437
16,56.687,87.5,56.062,34.91623354396722,54.596333787000276,56.687
16,56.531,100.0,55.562,864.8097629232865,54.60719156699997,56.531
16,56.75,100.0,55.968,845.370831726193,54.61481239400018,56.75
16,56.687,100.0,55.562,866.5595081221627,54.62076595999997,56.687
16,56.312,78.8,55.812,48.57821274727661,54.7123165310004,56.593
16,56.593,100.0,55.687,769.3675245147225,54.719363993000115,56.468
16,56.75,100.0,55.468,824.0935382055858,54.72906406600032,56.75
16,56.468,100.0,55.687,790.389529746932,54.7378472080004,56.468
16,56.687,96.2,55.781,19.044558526020413,54.959342258000106,56.687
16,56.687,100.0,55.718,446.8202584313661,54.96998316600002,56.687
16,56.937,100.0,55.718,612.4460935854188,54.97819963100028,56.937
16,56.75,100.0,55.625,860.0149312407148,54.98427694500015,56.75
16,56.656,95.3,55.875,41.13778674777059,55.087383914000384,56.656
16,56.937,100.0,55.531,629.4857740793069,55.09522187000039,56.718
16,56.875,100.0,55.562,726.7738173004004,55.1073540970001,56.875
16,56.75,100.0,55.468,819.1592020578594,55.11362389800024,56.75
16,56.687,100.0,55.781,52.30314365867064,55.19494644100041,56.687
16,56.687,100.0,55.687,621.3567379690669,55.202921136999976,56.687
16,56.937,100.0,55.406,592.0004991159938,55.21114541099996,56.937
16,56.656,100.0,55.593,389.0502084090348,55.223079647000304,56.656
16,56.718,96.1,55.593,51.03047318020749,55.306442522,56.718
16,57.031,100.0,55.625,447.32805912317406,55.3170202590004,57.031
16,56.718,100.0,55.593,736.6549368058306,55.323906179000005,56.718
16,57.093,100.0,55.593,684.627393160977,55.3311871220003,57.093
16,56.343,89.5,55.593,17.672350303082013,55.569774423000126,56.343
16,56.187,100.0,55.75,801.5945109080811,55.57633879500008,56.187
16,56.187,100.0,55.687,833.9247991146517,55.58268994300033,56.187
16,56.437,100.0,55.718,874.3579855047047,55.58858516999999,56.437
16,56.375,96.5,55.718,50.559837896258756,55.67705153099996,56.218
16,56.406,100.0,56.0,826.7134038760908,55.68672248200028,56.406
16,56.218,100.0,55.968,739.2476258993623,55.693662836000385,56.218
16,56.281,100.0,55.562,457.3523659808111,55.70386363100033,56.281
16,56.343,91.1,55.75,47.061265062239436,55.7941826680003,56.343
16,56.187,85.7,55.531,422.72354323506414,55.80581222000001,56.343
16,56.343,100.0,55.468,817.7384522484184,55.812079365000045,56.343
16,56.281,100.0,55.468,792.511404527702,55.818550934000086,56.281
16,56.281,98.0,55.5,49.74900221266349,55.90400431700027,56.281
16,56.437,100.0,55.406,718.5146292361236,55.91111997400003,56.437
16,56.375,100.0,55.625,444.8593146938137,55.92169403100024,56.375
16,56.187,100.0,55.593,726.7618538993256,55.931177455000125,56.187
16,56.562,97.5,55.625,32.20525147423979,56.062552386000334,56.562
16,56.5,100.0,56.0,306.966747240942,56.07728935000023,56.5
16,56.781,100.0,55.875,589.720347430074,56.085529304000374,56.718
16,56.5,100.0,55.562,682.456398125002,56.099703847,56.5
16,56.5,100.0,55.5,47.660046010062544,56.193553863000034,56.5
16,56.781,100.0,55.718,822.6193329750015,56.20001541500005,56.781
16,56.531,100.0,55.656,784.969503672944,56.20654416900015,56.531
16,56.718,100.0,55.468,801.962505117637,56.21300239300035,56.468
16,56.625,96.6,55.562,43.61254660115591,56.31370581600004,56.625
16,56.437,75.0,55.562,798.1580896509379,56.32029303700028,56.437
16,56.437,100.0,55.468,777.3712041897684,56.32688480200022,56.656
16,56.437,100.0,55.5,411.70379028586086,56.33830189800028,56.437
16,56.875,100.0,55.5,52.27673416833631,56.419674618000045,56.875
16,56.5,100.0,55.531,847.9083209501639,56.42605802400021,56.5
16,56.781,100.0,55.687,841.6196291905285,56.43224455800009,56.781
16,56.593,100.0,55.687,854.6424567238645,56.438486646,56.593
16,56.75,100.0,55.5,50.69138141582761,56.524380942000334,56.75
16,56.562,100.0,55.718,843.0544902060819,56.53058766800041,56.562
16,56.875,100.0,55.968,628.8183629108414,56.53844143200013,56.875
16,56.531,100.0,55.531,761.8941051320086,56.54711644300005,56.531
16,56.718,100.0,55.906,49.184565754172276,56.633548071000405,56.718
16,56.531,100.0,55.812,805.2042294560697,56.64007685800016,56.531
16,56.75,100.0,55.75,773.3212088502913,56.64709705500036,56.75
16,56.531,100.0,55.843,836.8747288713985,56.65326566800013,56.531
16,56.75,100.0,55.812,52.2450808264527,56.73782202600023,56.75
16,56.75,100.0,55.718,475.4063075002893,56.747880671000075,56.75
16,56.593,100.0,55.437,560.9933758246311,56.75674052100021,56.593
16,56.718,100.0,55.625,789.9654165518984,56.76312383000004,56.718
16,56.593,90.2,55.593,49.98229772966933,56.847997447000125,56.781
16,56.531,100.0,55.593,812.0690189272464,56.85917869500008,56.531
16,56.718,100.0,55.875,815.7992960760381,56.86554062699997,56.718
16,56.718,100.0,55.843,820.1999390856728,56.87173874500013,56.531
16,56.625,98.3,55.5,44.848588548679174,56.966359253000064,56.625
16,56.843,100.0,55.781,814.086519075541,56.97270108900011,56.843
16,56.656,100.0,55.781,804.8185835582661,56.97906202900003,56.656
16,56.843,100.0,55.625,749.8162243391369,56.98577991100001,56.843
16,56.531,96.2,55.437,47.66665074467387,57.0748752530003,56.531
16,56.625,100.0,56.0,803.0877385591979,57.081233953000265,56.625
16,56.843,100.0,56.0,820.9347056422099,57.08742995900002,56.843
16,56.5,100.0,55.593,834.1105404691336,57.09349552900039,56.5
16,56.656,96.4,55.875,45.63952476798097,57.18641002100003,56.656
16,56.531,100.0,55.531,728.9486156470974,57.19357307100017,56.531
16,56.625,100.0,55.5,711.3354295660953,57.20071253700007,56.625
16,56.656,100.0,55.687,798.6103587684771,57.20727246000024,56.75
16,56.687,98.1,55.562,49.71443238474105,57.297988695000186,56.687
16,56.75,100.0,55.437,729.1958668658908,57.30512464000003,56.75
16,56.531,100.0,55.562,806.4776574919007,57.31164184199997,56.781
16,56.562,100.0,55.937,764.8909498834013,57.323077339000065,56.562
16,56.687,100.0,55.562,50.97157306046212,57.40654530400025,56.687
16,56.468,100.0,55.843,775.8023441813564,57.41324561700003,56.468
16,56.593,100.0,55.593,434.42865846243916,57.42402089799998,56.593
16,56.593,100.0,55.5,827.423000897965,57.43031447600015,56.562
16,56.781,94.1,55.687,51.738093221917104,57.51258873300003,56.781
16,56.562,100.0,55.781,821.0322489728941,57.51918651400001,56.562
16,56.781,100.0,55.656,814.1724849541307,57.5255936640001,56.781
16,56.5,100.0,55.656,839.5441889782201,57.531900106000194,56.781
16,56.625,100.0,55.5,49.385254078494555,57.622498160000305,56.625
16,57.0,100.0,56.031,838.4271655385254,57.62875932099996,57.0
16,56.875,100.0,55.593,446.4930111446076,57.6394024680003,56.875
16,56.656,100.0,55.812,774.1800681375789,57.64606620400036,56.656
16,56.343,92.6,55.75,48.501275812502975,57.73375112500025,56.281
16,56.281,100.0,55.531,805.1499756823287,57.74018365200027,56.281
16,56.281,100.0,55.468,808.2779858041966,57.74658181000041,56.281
16,56.5,100.0,55.687,795.9140725582263,57.75302739300014,56.5
16,56.531,100.0,55.687,48.10841092686173,57.84129796800016,56.531
16,56.437,100.0,55.687,740.9400848759664,57.84822635399996,56.437
16,56.687,100.0,55.468,759.3428701908082,57.85496561200034,56.687
16,56.437,100.0,56.031,642.7979207680698,57.862651241000094,56.437
16,56.625,96.6,55.531,44.5637560618671,57.957971197999996,56.625
16,56.562,100.0,55.531,733.6038994092266,57.964844541000275,56.5
16,56.593,100.0,55.531,719.0153255356075,57.97181065600034,56.593
16,56.5,100.0,55.406,827.7053187883569,57.97798211700001,56.375
16,56.406,92.5,55.656,49.12949696311117,58.0669102210004,56.406
16,56.656,100.0,55.656,781.2682078061108,58.073525059000076,56.656
16,56.343,100.0,55.625,775.5864415719519,58.08011525500024,56.343
16,56.531,100.0,56.0,437.5394581166545,58.0934157810002,56.531
16,56.75,91.5,55.781,43.35416204765969,58.19132636200038,56.75
16,56.468,100.0,55.75,817.5293340789545,58.19771520800032,56.468
16,56.718,100.0,55.781,810.647667154585,58.20672133400012,56.718
16,56.437,100.0,55.468,801.3690686537866,58.2131186280003,56.437
16,56.625,98.1,55.468,47.80057886019338,58.301985161000175,56.625
16,56.843,100.0,55.437,840.8746949153355,58.30818100700026,56.843
16,56.562,100.0,55.375,838.7329771309564,58.31857080100008,56.562
16,56.843,100.0,56.0,784.6499618084825,58.325177286000326,56.843
16,56.625,100.0,55.593,47.58488152069747,58.41450089199998,56.625
16,56.75,100.0,55.812,439.45684390291655,58.42541269000003,56.75
16,56.843,100.0,55.812,782.3642438394306,58.432000102000075,56.843
16,57.187,100.0,55.531,752.9391489981466,58.438887462000366,57.187
16,56.75,100.0,55.5,48.11321427817566,58.527333404000274,56.75
16,56.75,100.0,55.468,764.8463160570087,58.534196155000245,56.781
16,56.656,100.0,55.5,806.0858336934053,58.54063588200006,56.656
16,56.906,100.0,55.437,821.6086612825943,58.55132216700031,56.906
16,56.625,100.0,55.593,49.9517626471792,58.63648849800029,56.625
16,56.906,100.0,55.593,698.1645794758747,58.64390218200015,56.906
16,56.875,100.0,55.781,357.72376583847637,58.65701354900011,56.875
16,56.656,100.0,55.781,603.2869997937936,58.6652718080004,56.812
16,56.843,100.0,55.781,51.54556798151738,58.747893148,56.718
16,56.718,100.0,55.5,826.5153062175125,58.75420935000011,56.718
16,56.937,100.0,55.437,815.2715693697008,58.76054904200009,56.937
16,56.781,100.0,55.656,421.3090168978204,58.77174225800036,56.781
16,56.968,96.2,55.656,47.983697067293896,58.86032167500025,56.968
16,56.687,100.0,55.656,750.9719941600409,58.87110300300037,56.687
16,57.0,85.7,55.593,781.4080832451755,58.877719568999964,57.0
16,56.562,100.0,55.906,757.1101643674294,58.88436941600003,56.562
16,56.25,92.2,55.812,52.5661112246246,58.96519549000004,56.25
16,56.437,100.0,55.843,805.516137299159,58.97166571400021,56.437
16,56.656,100.0,55.75,733.8256875670178,58.979486740000084,56.625
16,56.625,100.0,55.656,817.5752289189238,58.98945104700033,56.937
16,56.312,92.7,55.718,46.40656598435596,59.08115125200038,56.312
16,56.593,100.0,55.75,791.5541966793422,59.08761434000007,56.593
16,56.531,100.0,55.625,695.1504093935237,59.09478606200037,56.531
16,56.718,100.0,55.656,593.3323836539295,59.10518798500016,56.718
16,56.281,92.9,55.5,44.28557041848409,59.2009980390003,56.281
16,56.531,100.0,55.531,789.4802325692401,59.20752919300003,56.531
16,56.312,100.0,55.843,830.448029261725,59.21556526800032,56.312
16,56.531,100.0,55.531,707.5454574326277,59.222620890000144,56.531
16,56.781,96.4,55.437,49.28693994036507,59.30987449800023,56.781
16,56.656,100.0,55.687,765.8430281675443,59.31658287500022,56.656
16,56.562,100.0,55.687,694.7487822230577,59.32802586000025,56.562
16,56.687,100.0,55.625,711.4204904539536,59.33519169400006,56.687
16,56.656,94.6,55.531,47.287257657172695,59.42507458399996,56.656
16,56.343,80.0,55.562,438.2299842752973,59.43590141799996,56.343
16,56.468,100.0,55.5,498.19692864290886,59.44554622400028,56.468
16,56.687,100.0,55.5,541.0921580486912,59.45732282200015,56.687
16,56.687,93.7,55.5,49.87730525197258,59.542594788000315,56.687
16,56.437,100.0,55.468,774.6101421105823,59.54925593200005,56.437
16,56.593,80.0,55.625,442.17737491855047,59.55986336600017,56.593
16,56.312,100.0,55.625,733.0908867330521,59.566806024000016,56.312
16,56.375,96.2,55.875,48.34846624397654,59.6546698950001,56.375
16,56.875,100.0,55.812,544.4841419003322,59.663665013000355,56.437
16,56.781,87.5,55.531,748.4888545015434,59.674893781000264,56.781
16,56.531,100.0,55.468,739.9738081447308,59.6816924980003,56.531
16,56.437,96.0,55.437,49.96585556626309,59.76676858400015,56.437
16,56.531,100.0,55.5,596.9264925691243,59.775008378000166,56.531
16,56.656,100.0,55.468,571.5219299716013,59.78348002100029,56.656
16,56.687,100.0,55.593,807.167994384472,59.794823162000284,56.687
16,56.406,93.9,55.968,49.82809898400072,59.880108120000386,56.406
16,56.531,100.0,55.562,792.7799875195484,59.89030353900034,56.531
16,56.406,100.0,55.531,672.4011670527575,59.89771251800039,56.406
16,56.5,100.0,55.593,569.7133845915332,59.90626457999997,56.5
16,56.531,92.0,55.593,33.852666954567724,60.03138183300007,56.531
16,56.343,100.0,55.968,699.4015331190285,60.03877077900006,56.343
16,56.593,100.0,55.843,365.9815088830242,60.05169295500036,56.593
16,56.531,100.0,55.75,570.2488451617046,60.06029772200009,56.531
16,56.437,100.0,55.75,43.09686504138511,60.15875456200001,56.437
16,56.687,100.0,55.593,715.0611235281879,60.1658887790004,56.687
16,56.562,100.0,55.531,738.8809037911891,60.17270148000034,56.562
16,56.718,100.0,55.406,813.803623664821,60.179067476,56.718
16,56.843,100.0,55.625,49.54252729293618,60.26624904900018,56.843
16,56.562,100.0,55.531,812.5976441311284,60.27261094900041,56.562
16,56.562,100.0,55.875,781.9488429053539,60.2790847250003,56.687
16,56.687,100.0,55.843,816.8671422750732,60.28530668400026,56.687
16,56.781,97.9,55.812,51.12813787948912,60.36842423400003,56.781
16,56.593,100.0,55.562,465.263766253079,60.37864256600005,56.593
16,56.781,100.0,55.718,712.1200879256394,60.38567815500028,56.781
16,56.5,100.0,55.687,587.4552245160504,60.39394003000007,56.5
16,56.781,100.0,55.687,47.59141359702226,60.48315771000034,56.781
16,57.093,100.0,55.593,549.8243874815877,60.49198907800019,57.093
16,56.968,100.0,55.937,382.73139633667125,60.50411784800008,56.968
16,56.593,100.0,55.843,842.4799252824906,60.51024175600014,56.812
16,56.687,100.0,55.593,54.017986196149394,60.59518426900013,56.687
16,56.687,100.0,55.843,787.2608873082679,60.60168796700009,56.687
16,56.781,100.0,55.812,645.5459862421931,60.60928328900036,56.593
16,56.656,100.0,55.75,745.6740616484617,60.61616312800015,56.937
16,56.812,100.0,55.718,51.318496739314824,60.70064882500037,56.812
16,56.562,100.0,55.75,577.444271519024,60.70915704400022,56.562
16,56.718,100.0,55.531,786.1748225064786,60.71566717400037,56.718
16,56.625,100.0,55.968,846.72518356441,60.72648651999998,56.625
16,56.593,100.0,55.593,49.70495127352081,60.81201404600006,56.593
16,56.593,100.0,55.937,589.3518555060084,60.82035566800005,56.593
16,56.593,100.0,55.562,783.9036657511632,60.83115334900003,56.625
16,56.625,100.0,55.531,726.3388542580584,60.83807719000015,56.656
16,56.75,100.0,55.5,46.46501992050677,60.92946759000006,56.75
16,56.812,100.0,55.5,763.31407897578,60.936135036999985,56.812
16,56.625,100.0,55.531,774.0246271599138,60.94268555200006,56.625
16,56.75,100.0,55.468,441.3466136073127,60.95343132700009,56.75
16,56.687,90.0,55.5,52.16814187906249,61.03497390600023,56.687
16,56.843,100.0,56.031,638.482901637985,61.042754035000144,56.843
16,56.812,100.0,55.625,424.7854578709575,61.05380193300016,56.812
16,56.531,100.0,55.906,828.2806739862045,61.06002926800011,56.531
16,56.781,100.0,55.562,46.19478846650928,61.15196986500041,56.781
16,56.656,100.0,55.531,454.5102757608078,61.162511343999995,56.656
16,56.968,100.0,55.562,722.2801596824844,61.169455665999976,56.968
16,56.968,100.0,55.531,817.0401098016561,61.17578828500018,56.625
16,56.781,100.0,55.468,46.62897086556382,61.26684417600018,56.781
16,56.468,100.0,56.062,685.7880963611661,61.27420029000041,56.468
16,56.625,100.0,56.0,723.12494224209,61.28115395600025,56.625
16,56.625,100.0,55.687,827.820325843152,61.28732992900041,56.625
16,56.531,97.9,55.531,52.466056802771895,61.36842906700031,56.531
16,56.75,100.0,55.843,770.244634979408,61.3751787580004,56.468
16,56.656,100.0,55.5,743.090942121644,61.38720176400011,56.656
16,56.531,100.0,55.531,684.7741527621255,61.39459074200022,56.531
16,56.937,97.9,55.468,52.33873615723009,61.47591004900005,56.937
16,56.5,100.0,55.593,797.507333257089,61.48249400500026,56.5
16,56.812,100.0,55.75,794.7701321752747,61.488984038000126,56.812
16,56.625,100.0,55.5,755.9704540641482,61.49570828700007,56.75
16,56.593,100.0,55.656,50.47317883142551,61.58463011599997,56.593
16,56.906,100.0,56.0,780.4681986219531,61.59128850700017,56.906
16,56.656,100.0,55.968,713.2672721899592,61.59842838800023,56.656
16,56.781,100.0,55.843,807.4563982408636,61.606122018000406,56.781
16,56.781,100.0,55.812,47.63462074081093,61.695412884000234,56.781
16,56.687,100.0,55.562,828.9513497572109,61.70170943700032,56.687
16,57.0,100.0,55.75,816.0278511295753,61.708113995000076,57.0
16,56.656,100.0,55.687,845.2672494964545,61.71849252400034,56.656
16,56.656,100.0,55.625,51.21994839416572,61.80151022900009,56.656
16,56.718,100.0,55.5,806.2097873343943,61.8079452840002,56.718
16,56.593,100.0,56.031,829.2763556412043,61.814202252000086,56.593
16,56.718,100.0,55.968,843.5480591185225,61.82031659100039,56.718
16,56.812,100.0,55.593,50.545471315889564,61.90868796600034,56.812
16,56.593,100.0,55.875,761.040455952284,61.91562300700025,56.593
16,56.75,100.0,55.781,752.7661793411639,61.92717764400004,56.75
16,56.718,100.0,55.5,758.9251836149139,61.93405988300037,56.718
16,56.687,100.0,55.562,51.390010045700386,62.016921165999975,56.687
16,56.5,100.0,55.5,799.7310779827593,62.02331817200002,56.5
16,56.562,100.0,55.562,743.7235364721024,62.03026178900018,56.562
16,56.593,100.0,55.437,439.32285083005615,62.04100874799997,56.593
16,56.375,96.6,55.937,44.16437187924796,62.137095354000394,56.375
16,56.687,100.0,55.593,801.4523695002431,62.14353204100007,56.687
16,56.468,100.0,55.593,803.4815777572095,62.149874164000266,56.468
16,56.718,100.0,55.812,820.770203908635,62.15608396200014,56.718
16,56.468,100.0,55.562,52.25060323647662,62.24177568599998,56.468
16,56.468,100.0,55.781,806.9543107485505,62.24828021600024,56.468
16,56.468,100.0,55.718,806.1155790684445,62.258896866000214,56.781
16,56.781,100.0,55.531,826.8959463583699,62.265167274000305,56.781
16,56.343,95.7,55.531,51.15240241495641,62.34826779800005,56.343
16,56.343,100.0,55.468,821.7066868781742,62.35462227400012,56.343
16,56.593,100.0,55.625,851.8873502831498,62.36065782600008,56.593
16,56.656,100.0,55.593,817.99377870564,62.36692612200022,56.375
16,56.531,100.0,55.875,49.34184409446376,62.4543827120001,56.531
16,56.75,100.0,55.875,754.9689520679925,62.461146995000036,56.75
16,56.687,100.0,55.562,688.2332459415173,62.46841862500014,56.75
16,56.75,100.0,55.718,808.6070892178329,62.479009642000165,56.75
16,56.781,100.0,55.718,47.565990817554045,62.56836969400001,56.781
16,56.718,100.0,55.718,742.1275860937785,62.57530847900034,56.718
16,56.812,100.0,55.687,820.4155610252984,62.58163047400012,56.812
16,56.593,100.0,55.656,616.1427996146647,62.58962878700004,56.718
16,56.593,100.0,55.968,47.36241093291324,62.67936827700032,56.937
16,56.625,100.0,55.906,692.333988477163,62.68668250000019,56.625
16,56.781,100.0,55.531,384.6600192099737,62.69875165200028,56.781
16,56.5,100.0,55.5,792.861512205927,62.705209971000386,56.5
16,57.0,100.0,55.531,51.09995275506716,62.78844182700004,57.0
16,56.687,100.0,55.531,797.2647854683886,62.79521711799998,56.687
16,56.968,100.0,55.75,736.7130331358724,62.801970969000195,56.968
16,56.812,100.0,55.468,824.8143761333482,62.8112945150001,56.812
16,56.718,100.0,55.5,49.99051691184097,62.89635837500009,56.718
16,56.562,100.0,56.031,829.6700470743438,62.90264596800034,56.562
16,56.718,100.0,55.562,844.5537680361117,62.90871732900041,56.718
16,56.781,100.0,55.906,828.7416981574604,62.91907432100015,56.781
16,56.781,100.0,55.593,53.3935344021403,62.99879247900026,56.781
16,56.562,100.0,55.562,712.4027566056916,63.00599089000025,56.562
16,56.781,100.0,55.593,820.5543956114733,63.01233950899996,56.781
16,56.531,100.0,55.625,479.80766988290196,63.022323528000015,56.531
16,56.812,100.0,55.437,44.47879665775102,63.117782813000304,56.812
16,56.718,100.0,55.562,771.8731694886825,63.12447160500005,56.718
16,56.625,100.0,56.031,761.1155832001373,63.135433964000185,56.625
16,56.625,100.0,56.0,797.5849797320477,63.14184479400001,56.781
16,56.562,93.7,56.031,50.918525968668206,63.22525012799997,56.562
16,56.781,100.0,55.906,736.3693757065645,63.232184434000374,56.781
16,56.531,100.0,55.875,767.5923102712078,63.23889175400018,56.531
16,56.906,100.0,55.625,830.8798665041642,63.24734000400031,56.906
16,57.031,100.0,55.562,47.21610484260292,63.337305069000195,57.031
16,56.593,100.0,55.75,783.7161785575255,63.343857825000214,56.593
16,56.656,100.0,55.687,525.5213328719004,63.35744396100017,56.656
16,56.906,100.0,56.062,544.8101116007354,63.36627945600003,56.906
16,56.812,100.0,55.593,47.823498700108615,63.455084575,56.812
16,56.718,100.0,55.593,785.981534312716,63.46166401900018,56.718
16,57.093,100.0,55.843,819.021159009848,63.470715875000224,56.687
16,56.968,100.0,55.593,522.6170625743001,63.48276739400035,56.593
16,56.781,87.4,56.0,11.917428345361131,63.83973087499999,56.781
16,56.531,100.0,55.593,763.1675526616385,63.84647768500008,56.531
16,56.718,100.0,55.562,819.3232184959378,63.85290464400032,56.718
16,56.625,100.0,55.593,287.19552736197386,63.86861514700013,56.937
16,56.75,100.0,55.468,39.38105986240852,63.983960609000405,56.75
16,56.75,100.0,56.031,799.7897891449444,63.99052834000031,56.75
16,56.843,100.0,55.968,629.70058662798,63.998319061000075,56.843
16,57.125,100.0,55.593,426.81202866399826,64.00928820400031,57.125
16,56.718,96.2,55.906,48.26038245899085,64.09732750100011,56.718
16,56.781,100.0,55.781,776.4365441035291,64.10392246600031,56.781
16,56.687,100.0,55.593,788.4686637863833,64.1103916660004,56.687
16,56.75,100.0,55.531,751.7558966885301,64.11703933700028,56.75
16,56.812,100.0,55.562,51.66897542333548,64.19932130000007,56.812
16,57.031,100.0,55.718,454.7594817610088,64.20969867700023,57.031
16,56.781,100.0,55.562,787.9283251397094,64.21608269000035,56.781
16,56.937,100.0,56.062,840.3084834887275,64.22221613400006,56.937
16,56.718,98.0,56.062,49.87155616335084,64.30739196500008,57.0
16,57.0,100.0,55.906,806.9394068213442,64.31375882500015,57.0
16,56.75,100.0,55.968,759.4440634513912,64.32034953300035,56.75
16,57.0,100.0,55.875,839.6519200545849,64.32646470400005,56.718
16,56.687,99.5,55.75,13.095128583087488,64.65356438800018,56.687
16,56.468,100.0,55.843,809.7612207929728,64.65996846600001,56.468
16,56.625,100.0,55.562,754.0264864507567,64.66668989900018,56.625
16,56.625,100.0,55.5,817.0300830418447,64.67869581600007,56.437
16,56.531,99.5,55.875,12.421233314493394,65.01760463900018,56.781
16,56.781,100.0,55.593,828.8149003661554,65.02388519200031,56.781
16,56.531,100.0,55.562,697.6034882184008,65.03105214600009,56.781
16,56.5,100.0,55.531,683.3851999274792,65.03888024400021,56.5
16,56.562,99.6,56.062,11.391681537703539,65.40987227200003,56.906
16,56.75,100.0,55.625,589.4181119411335,65.42445434900037,56.75
16,56.781,100.0,55.812,358.7626954249285,65.44291372199996,56.625
16,56.718,100.0,55.812,447.6000175799779,65.45898894200036,56.531
16,56.781,100.0,55.687,12.341789665433062,65.80541557800007,56.781
16,56.5,100.0,55.968,785.0917502688977,65.8120123980002,56.5
16,56.781,100.0,55.718,792.86630831391,65.82248760300035,56.625
16,56.781,100.0,55.687,805.219223938893,65.83322457700024,56.781
16,56.562,98.0,55.718,12.420967402157068,66.17206558600037,56.562
16,56.625,100.0,55.937,730.5454552965175,66.17903592400035,56.625
16,56.656,100.0,55.625,326.23488143125616,66.19468447200006,56.656
16,56.656,100.0,55.875,452.50493602515724,66.20560580500023,56.656
16,56.718,97.1,55.812,10.346885244409085,66.61261983800023,56.718
16,56.656,100.0,56.125,375.63126823673315,66.62508186800005,56.656
16,56.562,100.0,55.75,380.37553239938165,66.64164264200008,56.562
16,56.593,100.0,56.0,380.1262228357179,66.6540139800004,56.593
16,56.531,99.1,56.031,10.811622017312446,67.04438969600005,56.531
16,56.875,100.0,55.656,642.9587325328456,67.05499789800024,56.875
16,56.718,100.0,55.875,376.0839425834994,67.0682219080004,56.718
16,56.625,100.0,55.812,418.54559461569215,67.08358106900005,56.437
16,56.656,99.2,55.593,3.388257358457682,68.3277435580003,56.656
16,56.718,100.0,55.781,413.1664658492078,68.33922622299997,56.718
16,56.781,100.0,56.062,714.858328883065,68.34966053000016,56.781
16,56.75,100.0,55.625,718.0345426067106,68.35663410000006,56.75
16,56.812,94.2,55.812,48.88853946985412,68.44733128500002,56.812
16,56.718,100.0,55.843,327.7596353458826,68.46276120000039,56.718
16,56.593,100.0,55.812,564.2319548881298,68.47137713600023,56.593
16,56.718,100.0,55.562,438.85950000991517,68.48324355900013,56.718
16,56.656,100.0,56.125,46.541151740786745,68.57456873499996,56.656
16,56.656,100.0,55.593,413.0063342701265,68.5859323880004,56.656
16,56.75,100.0,55.593,797.1241753015603,68.59238513900027,56.75
16,56.593,100.0,55.906,770.3215905166066,68.59899684000038,56.718
16,56.562,100.0,55.687,48.38729252139761,68.69226541600028,56.562
16,56.593,100.0,55.562,322.4434677059875,68.70685507600001,56.593
16,56.593,100.0,55.531,434.6433519588325,68.71766622900032,56.593
16,56.687,100.0,56.093,529.9089428720879,68.72688922600037,56.656
16,56.781,98.5,55.625,39.18012131665061,68.84066995300009,56.781
16,56.5,60.0,55.875,830.2481379149376,68.84713585700001,56.5
16,56.625,100.0,55.781,797.9491491338996,68.85348511600023,56.625
16,56.468,100.0,55.625,810.9335461766273,68.85987984900021,56.468
16,56.75,90.4,55.531,48.82658056765906,68.94688380800017,56.75
16,56.593,100.0,55.656,663.8966738752367,68.9546211500001,56.593
16,56.75,100.0,56.031,404.80433366020856,68.966294415,56.75
16,56.593,100.0,55.937,301.97366597593924,68.98146726499999,56.593
16,56.906,100.0,55.593,50.98730228598428,69.06553418700014,56.906
16,56.906,100.0,55.843,404.888114569753,69.07748829399998,56.906
16,56.812,100.0,55.562,452.55493196204185,69.08831186200041,56.812
16,56.718,100.0,55.562,557.6590123501524,69.09988592300033,56.718
16,56.531,96.6,55.656,42.57652374966752,69.20005705800031,56.531
16,56.812,100.0,55.937,559.5779214971038,69.21017490500026,56.468
16,56.656,100.0,55.562,566.9778916428817,69.21975938800006,56.656
16,56.531,100.0,55.625,696.2102449332302,69.23166386100002,56.531
16,56.968,98.2,55.812,46.16974893089095,69.32376042400028,56.593
16,56.875,100.0,55.718,678.984743696055,69.33619896500022,56.875
16,56.625,100.0,55.656,473.50163512130746,69.3468968330003,56.812
16,56.562,100.0,55.593,744.9916971463791,69.35773899500009,56.562
16,57.062,100.0,55.937,50.814985917660955,69.44384490500033,57.062
16,56.5,100.0,55.687,796.8818604829344,69.45042591600031,56.5
16,56.937,100.0,55.625,763.4207800032045,69.457101556,56.937
16,56.718,100.0,55.593,761.7658319033551,69.46372765700016,56.718
16,56.531,96.0,55.875,50.47813919452263,69.54797618600014,56.781
16,56.625,100.0,55.718,811.636718847014,69.55875920900007,56.625
16,56.781,100.0,55.5,802.5568211458058,69.56515096600015,56.781
16,56.687,100.0,55.593,795.9575725217625,69.57152070600023,56.687
16,56.593,91.8,55.718,53.275494109181174,69.65127089199996,56.593
16,56.781,100.0,55.75,720.8066537515523,69.65842709300023,56.781
16,56.781,100.0,56.0,457.7246013824077,69.6690284780002,56.781
16,56.718,100.0,55.968,707.8206828691507,69.67635265300032,56.718
16,56.593,98.2,55.593,50.589469338566055,69.76395397700026,56.593
